EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
694,0.99,2,5,500,-10,0,1001,0.25,0.08,12220.00,20.38,24.60,25
695,0.99,2,5,500,-10,0,1001,0.10,0.07,11710.00,20.38,24.40,24
696,0.99,2,5,500,-10,0,1001,0.28,0.07,12290.00,20.39,24.40,25
697,0.99,2,5,500,-10,0,1001,0.62,0.14,11140.00,20.39,24.30,23
698,0.99,2,5,500,-10,0,1001,0.19,0.05,12760.00,20.40,24.40,26
699,0.99,2,5,500,-10,0,1001,0.33,0.10,11160.00,20.40,24.40,23
700,0.99,2,5,500,-10,0,1001,0.28,0.05,11090.00,20.41,24.30,23
701,0.99,2,5,500,-10,0,1001,0.26,0.20,9610.00,20.41,23.90,20
702,0.99,2,5,500,-10,0,1001,0.25,0.03,12690.00,20.41,24.00,26
703,0.99,2,5,500,-10,0,1001,0.25,0.17,11280.00,20.42,23.80,23
704,0.99,2,5,500,-10,0,1001,0.56,0.09,11800.00,20.42,23.70,24
705,0.99,2,5,500,-10,0,1001,0.29,0.17,12660.00,20.43,23.90,26
706,0.99,2,5,500,-10,0,1001,0.24,0.08,11160.00,20.43,23.70,23
707,0.99,2,5,500,-10,0,1001,0.42,0.33,11270.00,20.44,23.70,23
708,0.99,2,5,500,-10,0,1001,0.62,0.25,11650.00,20.44,23.50,24
709,0.99,2,5,500,-10,0,1001,0.31,1.00,12260.00,20.45,23.70,25
710,0.99,2,5,500,-10,0,1001,0.26,0.04,11160.00,20.45,23.70,23
711,0.99,2,5,500,-10,0,1001,0.17,0.04,12810.00,20.46,24.30,26
712,0.99,2,5,500,-10,0,1001,0.42,0.12,11130.00,20.46,24.00,23
713,0.99,2,5,500,-10,0,1001,0.33,0.06,11110.00,20.47,24.00,23
714,0.99,2,5,500,-10,0,1001,0.62,0.17,12180.00,20.47,24.10,25
715,0.99,2,5,500,-10,0,1001,0.24,0.33,11620.00,20.48,23.90,24
716,0.99,2,5,500,-10,0,1001,0.45,0.11,12760.00,20.49,24.20,26
717,0.99,2,5,500,-10,0,1001,0.24,0.05,9570.00,20.49,23.90,20
718,0.99,2,5,500,-10,0,1001,0.24,0.12,12760.00,20.49,24.10,26
719,0.99,2,5,500,-10,0,1001,0.31,0.20,11640.00,20.50,24.00,24
720,0.99,2,5,500,-10,0,1001,0.36,0.07,11640.00,20.50,24.10,24
721,0.99,2,5,500,-10,0,1001,0.28,0.12,12100.00,20.51,24.00,25
722,0.99,2,5,500,-10,0,1001,0.26,0.25,10480.00,20.51,23.90,22
723,0.99,2,5,500,-10,0,1001,0.83,1.00,11750.00,20.52,24.00,24
724,0.99,2,5,500,-10,0,1001,0.42,0.10,12820.00,20.52,24.10,26
725,0.99,2,5,500,-10,0,1001,0.38,1.00,11650.00,20.53,24.10,24
726,0.99,2,5,500,-10,0,1001,0.36,0.09,12220.00,20.54,24.00,25
727,0.99,2,5,500,-10,0,1001,0.16,0.04,12750.00,20.54,24.60,26
728,0.99,2,5,500,-10,0,1001,0.19,0.07,12810.00,20.55,24.60,26
729,0.99,2,5,500,-10,0,1001,0.33,0.20,11750.00,20.55,24.60,24
730,0.99,2,5,500,-10,0,1001,0.42,0.17,12860.00,20.56,24.80,26
731,0.99,2,5,500,-10,0,1001,0.25,0.25,12180.00,20.57,24.80,25
732,0.99,2,5,500,-10,0,1001,0.56,0.06,11720.00,20.57,25.00,24
733,0.99,2,5,500,-10,0,1001,0.23,0.04,11670.00,20.58,25.00,24
734,0.99,2,5,500,-10,0,1001,0.29,0.17,11680.00,20.58,24.80,24
735,0.99,2,5,500,-10,0,1001,0.33,1.00,12780.00,20.59,25.00,26
736,0.99,2,5,500,-10,0,1001,0.83,0.33,12250.00,20.60,25.00,25
737,0.99,2,5,500,-10,0,1001,0.50,0.33,11670.00,20.60,24.80,24
738,0.99,2,5,500,-10,0,1001,0.38,0.14,11730.00,20.60,24.60,24
739,0.99,2,5,500,-10,0,1001,0.25,0.05,11620.00,20.61,24.60,24
740,0.99,2,5,500,-10,0,1001,0.23,0.11,11650.00,20.61,24.40,24
741,0.99,2,5,500,-10,0,1001,0.62,0.25,12280.00,20.62,24.40,25
742,0.99,2,5,500,-10,0,1001,0.28,0.05,12780.00,20.63,24.60,26
743,0.99,2,5,500,-10,0,1001,0.29,0.17,13280.00,20.64,24.90,27
744,0.99,2,5,500,-10,0,1001,0.42,0.20,11780.00,20.64,24.90,24
745,0.99,2,5,500,-10,0,1001,0.16,0.14,12840.00,20.65,24.90,26
746,0.99,2,5,500,-10,0,1001,0.18,0.05,10590.00,20.65,24.60,22
747,0.99,2,5,500,-10,0,1001,0.10,0.03,12810.00,20.66,24.80,26
748,0.99,2,5,500,-10,0,1001,0.28,0.08,13330.00,20.66,25.10,27
749,0.99,2,5,500,-10,0,1001,0.23,0.04,13270.00,20.67,25.40,27
750,0.99,2,5,500,-10,0,1001,0.10,0.07,12240.00,20.68,25.50,25
751,0.99,2,5,500,-10,0,1001,0.22,0.06,12820.00,20.69,25.60,26
752,0.99,2,5,500,-10,0,1001,0.33,0.08,11800.00,20.69,25.40,24
753,0.99,2,5,500,-10,0,1001,0.62,1.00,13870.00,20.70,25.50,28
754,0.99,2,5,500,-10,0,1001,0.56,0.25,12180.00,20.71,25.60,25
755,0.99,2,5,500,-10,0,1001,0.22,0.12,12250.00,20.71,25.50,25
756,0.99,2,5,500,-10,0,1001,0.17,0.06,12170.00,20.72,25.80,25
757,0.99,2,5,500,-10,0,1001,0.36,0.12,12170.00,20.72,25.70,25
758,0.99,2,5,500,-10,0,1001,0.62,0.25,11230.00,20.73,25.30,23
759,0.99,2,5,500,-10,0,1001,0.26,0.08,12260.00,20.73,25.10,25
760,0.99,2,5,500,-10,0,1001,0.20,0.05,11720.00,20.74,25.00,24
761,0.99,2,5,500,-10,0,1001,0.12,0.03,11250.00,20.74,24.70,23
762,0.99,2,5,500,-10,0,1001,0.31,0.25,12270.00,20.74,24.80,25
763,0.99,2,5,500,-10,0,1001,0.19,0.20,12150.00,20.75,24.50,25
764,0.99,2,5,500,-10,0,1001,1.00,0.33,11230.00,20.75,24.30,23
765,0.99,2,5,500,-10,0,1001,0.15,0.04,12310.00,20.76,24.30,25
766,0.99,2,5,500,-10,0,1001,0.26,0.33,12720.00,20.77,24.40,26
767,0.99,2,5,500,-10,0,1001,0.17,0.17,13870.00,20.77,24.70,28
768,0.99,2,5,500,-10,0,1001,0.25,0.07,11750.00,20.78,24.80,24
769,0.99,2,5,500,-10,0,1001,0.56,0.20,12240.00,20.78,24.80,25
770,0.99,2,5,500,-10,0,1001,0.25,0.08,11590.00,20.79,24.80,24
771,0.99,2,5,500,-10,0,1001,0.50,0.25,11130.00,20.79,24.80,23
772,0.99,2,5,500,-10,0,1001,0.71,0.17,11090.00,20.79,24.60,23
773,0.99,2,5,500,-10,0,1001,0.19,0.03,12210.00,20.80,24.60,25
774,0.99,2,5,500,-10,0,1001,0.31,0.14,12810.00,20.81,24.90,26
775,0.99,2,5,500,-10,0,1001,0.10,0.03,14390.00,20.82,25.30,29
776,0.99,2,5,500,-10,0,1001,0.45,0.11,12250.00,20.82,25.20,25
777,0.99,2,5,500,-10,0,1001,0.29,0.05,12820.00,20.83,25.00,26
778,0.99,2,5,500,-10,0,1001,0.62,0.20,12240.00,20.83,25.10,25
779,0.99,2,5,500,-10,0,1001,0.83,0.50,11700.00,20.84,25.00,24
780,0.99,2,5,500,-10,0,1001,0.33,0.12,11600.00,20.84,25.00,24
781,0.99,2,5,500,-10,0,1001,0.45,0.05,11570.00,20.85,25.10,24
782,0.99,2,5,500,-10,0,1001,0.56,0.25,11110.00,20.85,25.10,23
783,0.99,2,5,500,-10,0,1001,0.29,0.12,11700.00,20.85,25.00,24
784,0.99,2,5,500,-10,0,1001,0.31,0.11,11160.00,20.86,24.70,23
785,0.99,2,5,500,-10,0,1001,0.28,0.33,12200.00,20.86,24.30,25
786,0.99,2,5,500,-10,0,1001,0.24,0.50,13290.00,20.87,24.50,27
787,0.99,2,5,500,-10,0,1001,0.42,0.17,11700.00,20.87,24.30,24
788,0.99,2,5,500,-10,0,1001,0.56,0.50,12890.00,20.88,24.40,26
789,0.99,2,5,500,-10,0,1001,1.00,0.33,12760.00,20.89,24.60,26
790,0.99,2,5,500,-10,0,1001,0.42,0.20,13340.00,20.89,24.90,27
791,0.99,2,5,500,-10,0,1001,0.26,0.08,13400.00,20.90,25.20,27
792,0.99,2,5,500,-10,0,1001,0.09,0.08,11760.00,20.91,25.30,24
793,0.99,2,5,500,-10,0,1001,0.22,0.04,13330.00,20.91,25.60,27
794,0.99,2,5,500,-10,0,1001,0.45,0.25,13320.00,20.92,26.00,27
795,0.99,2,5,500,-10,0,1001,0.50,0.10,11710.00,20.92,25.90,24
796,0.99,2,5,500,-10,0,1001,0.83,0.50,12240.00,20.93,25.70,25
797,0.99,2,5,500,-10,0,1001,0.23,0.20,11800.00,20.93,25.70,24
798,0.99,2,5,500,-10,0,1001,0.16,0.04,12270.00,20.94,25.60,25
799,0.99,2,5,500,-10,0,1001,0.22,0.11,10430.00,20.94,25.20,22
800,0.99,2,5,500,-10,0,1001,0.21,0.25,11700.00,20.94,24.90,24
801,0.99,2,5,500,-10,0,1001,0.42,0.25,13320.00,20.95,24.90,27
802,0.99,2,5,500,-10,0,1001,0.45,0.20,11720.00,20.96,24.90,24
803,0.99,2,5,500,-10,0,1001,0.21,0.25,12780.00,20.96,24.80,26
804,0.99,2,5,500,-10,0,1001,0.25,0.33,11720.00,20.97,24.50,24
805,0.99,2,5,500,-10,0,1001,0.15,0.03,12750.00,20.97,24.70,26
806,0.99,2,5,500,-10,0,1001,0.10,0.05,12270.00,20.98,24.70,25
807,0.99,2,5,500,-10,0,1001,0.42,0.14,12270.00,20.98,24.80,25
808,0.99,2,5,500,-10,0,1001,0.22,0.07,11680.00,20.99,24.70,24
809,0.99,2,5,500,-10,0,1001,0.29,0.10,12250.00,20.99,25.00,25
810,0.99,2,5,500,-10,0,1001,0.10,0.05,12830.00,21.00,25.20,26
811,0.99,2,5,500,-10,0,1001,0.10,0.33,11630.00,21.00,24.90,24
812,0.99,2,5,500,-10,0,1001,0.42,0.33,11740.00,21.00,24.90,24
813,0.99,2,5,500,-10,0,1001,0.38,0.20,13320.00,21.01,25.00,27
814,0.99,2,5,500,-10,0,1001,0.62,0.14,11670.00,21.01,25.00,24
815,0.99,2,5,500,-10,0,1001,0.09,0.03,12830.00,21.02,25.00,26
816,0.99,2,5,500,-10,0,1001,0.24,0.09,11730.00,21.02,24.90,24
817,0.99,2,5,500,-10,0,1001,0.21,0.06,12240.00,21.03,24.90,25
818,0.99,2,5,500,-10,0,1001,0.42,0.50,12270.00,21.03,25.00,25
819,0.99,2,5,500,-10,0,1001,0.12,0.04,12250.00,21.04,25.00,25
820,0.99,2,5,500,-10,0,1001,0.09,0.08,12760.00,21.05,25.00,26
821,0.99,2,5,500,-10,0,1001,0.38,0.03,13920.00,21.05,25.40,28
822,0.99,2,5,500,-10,0,1001,0.09,0.10,12890.00,21.06,25.60,26
823,0.99,2,5,500,-10,0,1001,0.14,0.04,12210.00,21.06,25.40,25
824,0.99,2,5,500,-10,0,1001,0.09,0.07,12700.00,21.07,25.60,26
825,0.99,2,5,500,-10,0,1001,0.33,0.17,13380.00,21.08,25.70,27
826,0.99,2,5,500,-10,0,1001,0.45,0.25,11720.00,21.08,25.70,24
827,0.99,2,5,500,-10,0,1001,0.23,0.07,12830.00,21.09,25.80,26
828,0.99,2,5,500,-10,0,1001,0.62,0.33,13850.00,21.10,26.10,28
829,0.99,2,5,500,-10,0,1001,0.38,0.08,12220.00,21.10,26.10,25
830,0.99,2,5,500,-10,0,1001,0.36,0.17,11690.00,21.10,25.90,24
831,0.99,2,5,500,-10,0,1001,0.24,0.10,11640.00,21.11,25.50,24
832,0.99,2,5,500,-10,0,1001,0.23,0.04,12300.00,21.11,25.40,25
833,0.99,2,5,500,-10,0,1001,0.18,0.04,13950.00,21.12,25.70,28
834,0.99,2,5,500,-10,0,1001,0.50,0.09,11220.00,21.12,25.40,23
835,0.99,2,5,500,-10,0,1001,0.38,0.14,12380.00,21.13,25.20,25
836,0.99,2,5,500,-10,0,1001,0.10,0.05,13260.00,21.13,25.50,27
