25,0.99,2,0.001,500,-10,0,601,0.00,1.00,8490.00,16.46,18.70,18
26,0.99,2,0.001,500,-10,0,601,0.00,0.25,8370.00,16.52,18.70,18
27,0.99,2,0.001,500,-10,0,601,0.00,1.00,8940.00,16.61,18.80,19
28,0.99,2,0.001,500,-10,0,601,0.00,1.00,10590.00,16.79,19.30,22
29,0.99,2,0.001,500,-10,0,601,0.00,1.00,8390.00,16.83,19.20,18
30,0.99,2,0.001,500,-10,0,601,1.00,1.00,9470.00,16.94,19.30,20
31,0.99,2,0.001,500,-10,0,601,0.00,1.00,8400.00,16.97,19.00,18
32,0.99,2,0.001,500,-10,0,601,0.00,0.50,8790.00,17.03,18.90,19
33,0.99,2,0.001,500,-10,0,601,0.00,1.00,8390.00,17.06,18.80,18
34,0.99,2,0.001,500,-10,0,601,1.00,1.00,8340.00,17.09,18.80,18
35,0.99,2,0.001,500,-10,0,601,1.00,0.50,10020.00,17.19,19.10,21
36,0.99,2,0.001,500,-10,0,601,0.00,0.50,8260.00,17.22,19.10,18
37,0.99,2,0.001,500,-10,0,601,1.00,1.00,7750.00,17.21,18.90,17
38,0.99,2,0.001,500,-10,0,601,1.00,1.00,9770.00,17.31,18.80,21
39,0.99,2,0.001,500,-10,0,601,1.00,1.00,9990.00,17.40,19.10,21
40,0.99,2,0.001,500,-10,0,601,0.00,1.00,8910.00,17.44,19.00,19
41,0.99,2,0.001,500,-10,0,601,0.00,0.50,8820.00,17.48,19.10,19
42,0.99,2,0.001,500,-10,0,601,1.00,1.00,8910.00,17.51,19.10,19
43,0.99,2,0.001,500,-10,0,601,0.00,1.00,8920.00,17.55,19.20,19
44,0.99,2,0.001,500,-10,0,601,1.00,0.33,9960.00,17.62,19.50,21
45,0.99,2,0.001,500,-10,0,601,1.00,1.00,9880.00,17.70,19.50,21
46,0.99,2,0.001,500,-10,0,601,0.00,0.33,8890.00,17.72,19.60,19
47,0.99,2,0.001,500,-10,0,601,1.00,1.00,9870.00,17.79,20.00,21
48,0.99,2,0.001,500,-10,0,601,0.00,0.50,7810.00,17.78,19.60,17
49,0.99,2,0.001,500,-10,0,601,1.00,1.00,10600.00,17.86,19.70,22
50,0.99,2,0.001,500,-10,0,601,0.00,0.25,8780.00,17.88,19.70,19
51,0.99,2,0.001,500,-10,0,601,1.00,1.00,9500.00,17.92,19.80,20
52,0.99,2,0.001,500,-10,0,601,0.00,0.33,9840.00,17.98,20.00,21
53,0.99,2,0.001,500,-10,0,601,0.00,0.50,9910.00,18.04,20.20,21
54,0.99,2,0.001,500,-10,0,601,0.00,1.00,9890.00,18.09,20.20,21
55,0.99,2,0.001,500,-10,0,601,0.00,0.50,9990.00,18.14,20.20,21
56,0.99,2,0.001,500,-10,0,601,1.00,1.00,11000.00,18.23,20.60,23
57,0.99,2,0.001,500,-10,0,601,0.00,0.33,10500.00,18.29,20.70,22
58,0.99,2,0.001,500,-10,0,601,0.00,0.25,9290.00,18.32,21.00,20
59,0.99,2,0.001,500,-10,0,601,0.00,0.25,9470.00,18.35,20.80,20
60,0.99,2,0.001,500,-10,0,601,1.00,0.50,8890.00,18.36,20.80,19
61,0.99,2,0.001,500,-10,0,601,0.00,0.25,8900.00,18.37,20.70,19
62,0.99,2,0.001,500,-10,0,601,0.00,0.50,8890.00,18.38,20.50,19
63,0.99,2,0.001,500,-10,0,601,0.00,0.20,9930.00,18.42,20.50,21
64,0.99,2,0.001,500,-10,0,601,1.00,1.00,10570.00,18.48,20.60,22
65,0.99,2,0.001,500,-10,0,601,0.00,1.00,9420.00,18.50,20.50,20
66,0.99,2,0.001,500,-10,0,601,0.00,1.00,11060.00,18.57,20.50,23
67,0.99,2,0.001,500,-10,0,601,1.00,1.00,9820.00,18.60,20.40,21
68,0.99,2,0.001,500,-10,0,601,0.00,0.50,10490.00,18.65,20.60,22
69,0.99,2,0.001,500,-10,0,601,0.00,0.50,9310.00,18.67,20.60,20
70,0.99,2,0.001,500,-10,0,601,1.00,0.33,10900.00,18.73,21.00,23
71,0.99,2,0.001,500,-10,0,601,0.00,0.25,11460.00,18.81,21.50,24
72,0.99,2,0.001,500,-10,0,601,0.00,1.00,9880.00,18.84,21.70,21
73,0.99,2,0.001,500,-10,0,601,1.00,0.20,8890.00,18.84,21.50,19
74,0.99,2,0.001,500,-10,0,601,0.00,0.20,10380.00,18.88,21.50,22
75,0.99,2,0.001,500,-10,0,601,0.00,0.50,8890.00,18.88,21.40,19
76,0.99,2,0.001,500,-10,0,601,0.00,1.00,9200.00,18.90,21.10,20
77,0.99,2,0.001,500,-10,0,601,1.00,1.00,9940.00,18.92,21.10,21
78,0.99,2,0.001,500,-10,0,601,1.00,1.00,9300.00,18.94,20.90,20
79,0.99,2,0.001,500,-10,0,601,0.00,0.33,9030.00,18.94,20.80,19
80,0.99,2,0.001,500,-10,0,601,0.00,0.33,9360.00,18.95,20.50,20
81,0.99,2,0.001,500,-10,0,601,0.00,0.33,9310.00,18.96,20.10,20
82,0.99,2,0.001,500,-10,0,601,1.00,0.50,8660.00,18.96,19.90,19
83,0.99,2,0.001,500,-10,0,601,0.00,0.25,9460.00,18.98,20.00,20
84,0.99,2,0.001,500,-10,0,601,0.00,0.25,9350.00,18.99,19.80,20
